submission_id,brew
OABRPK,Pod/capsule machine (e.g. Keurig/Nespresso)
AlbkDW,Pour over
AlbkDW,Espresso
AlbkDW,Coffee extract (e.g. Cometeer)
AlbkDW,Other
bl4axo,Espresso
bl4axo,Cold brew
bl4axo,Coffee extract (e.g. Cometeer)
DVvLV5,Other
DVvLV5,Pod/capsule machine (e.g. Keurig/Nespresso)
8dp9jk,Espresso
24x2LA,Pour over
24x2LA,Espresso
24x2LA,Other
GrBM1j,Espresso
1r2L1g,Pour over
xdNG0E,Espresso
xdNG0E,Coffee brewing machine (e.g. Mr. Coffee)
xdNG0E,Pour over
24x2vA,Pour over
24x2vA,Espresso
24x2vA,Pod/capsule machine (e.g. Keurig/Nespresso)
24x2vA,Cold brew
LdM8M2,Pour over
LdM8M2,Pod/capsule machine (e.g. Keurig/Nespresso)
MAd0Ml,Pod/capsule machine (e.g. Keurig/Nespresso)
jB9KW6,Pour over
jB9KW6,Bean-to-cup machine
jB9KW6,Pod/capsule machine (e.g. Keurig/Nespresso)
NABz8N,Espresso
bl4aL2,Pour over
J2ky8z,Pour over
ZdRxV0,Instant coffee
ZdRxV0,French press
ZdRxV0,Pour over
PABo0Q,Pod/capsule machine (e.g. Keurig/Nespresso)
PABo0Q,Coffee brewing machine (e.g. Mr. Coffee)
PABo0Q,French press
g5NBYM,Espresso
0Ej4lB,Pod/capsule machine (e.g. Keurig/Nespresso)
QABGxl,Espresso
QABGxl,Other
24x2DM,Pour over
24x2DM,Espresso
24x2DM,Cold brew
MAd0qA,Pour over
ZdRxgB,Espresso
ZdRxgB,Pour over
42NZeo,Pour over
42NZeo,Espresso
GrBMjZ,Espresso
YZz2Ad,Coffee brewing machine (e.g. Mr. Coffee)
dY274o,Pour over
PABoP1,Espresso
PABoP1,French press
GrBMEp,Cold brew
GrBMEp,Pour over
NABz2Q,Pour over
NABz2Q,Espresso
g5NB6d,Coffee brewing machine (e.g. Mr. Coffee)
g5NB6d,Other
aBrWJv,Pour over
aBrWJv,Cold brew
aBrWJv,French press
42NZA5,Coffee brewing machine (e.g. Mr. Coffee)
RzBOyJ,Pour over
RzBOyJ,Espresso
lNlp8B,Espresso
EPbp2o,Coffee brewing machine (e.g. Mr. Coffee)
VZ1rGy,Cold brew
VZ1rGy,Other
kYRqad,Pour over
0Ej4X0,Pour over
0Ej4X0,Espresso
0Ej4X0,Coffee brewing machine (e.g. Mr. Coffee)
eBxbko,Pour over
eBxbko,Coffee extract (e.g. Cometeer)
lNlQrN,Bean-to-cup machine
bl4P96,Espresso
bl4P96,Other
MAd0WY,Pour over
MAd0WY,Other
MAd0WY,Cold brew
MAd0WY,French press
9dJe8G,Coffee brewing machine (e.g. Mr. Coffee)
VZ1rXg,Pour over
VZ1rXg,French press
zKQVV8,Coffee brewing machine (e.g. Mr. Coffee)
QABGgl,Coffee brewing machine (e.g. Mr. Coffee)
QABGgl,Pod/capsule machine (e.g. Keurig/Nespresso)
EPb9ll,French press
EPb9ll,Pod/capsule machine (e.g. Keurig/Nespresso)
24x26V,Espresso
ylqLXd,Espresso
qbEyyd,French press
KMBbM8,Coffee brewing machine (e.g. Mr. Coffee)
9dJVXE,Pour over
9dJVXE,Coffee brewing machine (e.g. Mr. Coffee)
zKQl7M,Espresso
pLParP,Espresso
pLParP,Other
pLParP,Cold brew
VZ1g0g,Pour over
GrBW9e,French press
GrBW9e,Pod/capsule machine (e.g. Keurig/Nespresso)
aBrWpq,Pour over
aBrWpq,Pod/capsule machine (e.g. Keurig/Nespresso)
8dpOeO,Coffee brewing machine (e.g. Mr. Coffee)
5dqRxZ,Espresso
jB9Ne1,Pour over
jB9Ne1,Other
jB9Ne1,Cold brew
KMBbo8,Bean-to-cup machine
DVvQKl,Cold brew
DVvQKl,Espresso
dY2rYo,Pour over
dY2rYo,Espresso
24x2Jb,Pour over
ylqL9x,Coffee brewing machine (e.g. Mr. Coffee)
BGbNGQ,Pour over
BGbNGQ,Coffee extract (e.g. Cometeer)
g5N2AO,Pod/capsule machine (e.g. Keurig/Nespresso)
g5N2AO,Coffee extract (e.g. Cometeer)
eBx4zJ,Espresso
eBx4lx,Coffee brewing machine (e.g. Mr. Coffee)
VZ1gxN,Pour over
VZ1gxN,Coffee brewing machine (e.g. Mr. Coffee)
EPb9Y2,Pour over
EPb9Y2,French press
EPb9Y2,Espresso
EPb9Y2,Cold brew
XeBX9e,Pour over
XeBX9e,Other
oAVWQN,Pour over
oAVWQN,Pod/capsule machine (e.g. Keurig/Nespresso)
oAVWQN,Espresso
6dQoVo,Pour over
6dQoVo,Espresso
6dQoVo,Coffee brewing machine (e.g. Mr. Coffee)
6dQoVo,Pod/capsule machine (e.g. Keurig/Nespresso)
6dQoVo,Cold brew
vNxkK8,French press
NABzGb,Other
pLPgv1,Pod/capsule machine (e.g. Keurig/Nespresso)
24x2lM,Pour over
OABRKR,Espresso
OABRKR,Pour over
24xpWb,Pour over
24xpWb,French press
24xpWb,Espresso
24xpWb,Coffee brewing machine (e.g. Mr. Coffee)
24xpWb,Cold brew
lNlxeW,Pour over
lNlxeW,French press
lNlxeW,Espresso
lNlxeW,Coffee extract (e.g. Cometeer)
OAB6ER,Pour over
OAB6ER,French press
OAB6ER,Espresso
OAB6ER,Coffee brewing machine (e.g. Mr. Coffee)
OAB6ER,Pod/capsule machine (e.g. Keurig/Nespresso)
OAB6ER,Bean-to-cup machine
OAB6ER,Cold brew
DVvQbX,Other
jB9jR9,Pour over
KMBbAX,Pour over
rlr7bo,Espresso
RzBppJ,Pour over
ZdR0bB,Espresso
bl4P1Z,French press
bl4P1Z,Other
bl4Pag,French press
bl4Pag,Coffee brewing machine (e.g. Mr. Coffee)
bl4Pag,Pod/capsule machine (e.g. Keurig/Nespresso)
1r28gg,Pour over
1r28gg,Cold brew
42NeXb,Pour over
42NeXb,Pod/capsule machine (e.g. Keurig/Nespresso)
42NeXb,Other
GrBWAZ,Coffee brewing machine (e.g. Mr. Coffee)
GrBWAZ,Pod/capsule machine (e.g. Keurig/Nespresso)
GrBWAZ,Bean-to-cup machine
xdNKWr,Espresso
9dJVkQ,Pour over
OABvZY,Pour over
OABvZY,French press
OABvZY,Other
42NeJo,Espresso
ylqV46,Pour over
ylqV46,French press
ylqV46,Other
pLP8oy,Pour over
5dqW9v,Pour over
NABG0O,Pour over
ylqVl8,Pour over
0EjNE9,Pour over
0EjNE9,Espresso
kYRMEZ,Other
WApxEL,Other
WApxEL,Pour over
EPbyLB,Pour over
EPbyLB,French press
GrB8Qo,Other
xdNOZv,Espresso
xdNOZv,Pour over
xdNOZv,Other
xdNOZv,Coffee brewing machine (e.g. Mr. Coffee)
xdNOZv,Coffee extract (e.g. Cometeer)
24x02L,Pour over
24x02L,Espresso
24x02L,Other
WApxeN,Espresso
J2k5Vo,Pour over
VZ129g,Pour over
VZ129g,French press
VZ129g,Coffee brewing machine (e.g. Mr. Coffee)
NABGBl,Coffee brewing machine (e.g. Mr. Coffee)
VZ12oJ,Pour over
VZ12oJ,Cold brew
J2k5Md,Coffee brewing machine (e.g. Mr. Coffee)
J2k5Md,Espresso
VZ12yl,Pod/capsule machine (e.g. Keurig/Nespresso)
oAVXgX,Pour over
qbE0ek,Espresso
g5NKXM,Pour over
24xQRp,Espresso
dY2BOd,Espresso
xdNO19,Pod/capsule machine (e.g. Keurig/Nespresso)
zKQPLq,Espresso
vNxoVX,Other
24xQGe,Pod/capsule machine (e.g. Keurig/Nespresso)
eBxkrJ,Pour over
rlrzbp,Coffee brewing machine (e.g. Mr. Coffee)
xdNOWd,Pour over
xdNOWd,Espresso
qbE09g,Pour over
qbE09g,Other
VZ12rM,Pour over
GrB8jz,Pour over
pLPlbq,Pour over
pLPlbq,Espresso
24xM8L,Espresso
QABP67,Cold brew
QABP67,Espresso
QABP67,French press
QABP67,Other
6dQaoJ,Coffee brewing machine (e.g. Mr. Coffee)
PABVZx,Pour over
PABVZx,Cold brew
RzB7Pp,Pour over
RzB7Pp,Other
QAB6Mg,Other
OABWXK,Pour over
ylqWYp,Other
VZ1kGv,Espresso
VZ1kGv,Other
NABelG,Pour over
NABelG,Espresso
NABelG,Coffee brewing machine (e.g. Mr. Coffee)
5dqy9M,Pour over
5dqy9M,French press
kYRVEJ,Pour over
kYRVEJ,Espresso
Alb1GN,Espresso
OABW5A,Other
OABW5A,French press
OABW5A,Espresso
zKQPpR,Pour over
zKQPpR,Coffee extract (e.g. Cometeer)
WApvYR,Pour over
WApvYR,Espresso
xdNOlo,Other
NABe7W,Pour over
NABe7W,Coffee brewing machine (e.g. Mr. Coffee)
NABe7W,Pod/capsule machine (e.g. Keurig/Nespresso)
NABe7W,Instant coffee
NABe7W,Espresso
NABe7W,French press
aBr8zB,Pour over
aBr8zB,Espresso
MAd98k,Pour over
MAd98k,Coffee brewing machine (e.g. Mr. Coffee)
xdNel5,Pour over
xdNel5,Cold brew
42NgdO,Pour over
42NgdO,Cold brew
5dqyVo,Pour over
5dqyVo,Other
5dqyVo,Cold brew
QAB6JY,Coffee brewing machine (e.g. Mr. Coffee)
QAB6JY,Cold brew
QAB6JY,Pour over
DVvl9b,Pour over
DVvlbq,Pour over
DVvlbq,Espresso
qbE2M2,Pour over
24xMzp,Pour over
24xMzp,Espresso
42NgEk,Espresso
42NgEk,Cold brew
XeBKAd,French press
XeBKAd,Other
RzB7Qp,Espresso
GrB2GQ,Pour over
GrB2GQ,French press
GrB2GQ,Cold brew
MAd9WE,Pour over
MAd9WE,Cold brew
MAd9WE,French press
oAV4YX,Pour over
oAV4YX,Other
g5NRxN,Espresso
g5NRxN,Pour over
42NgM5,Pour over
42NgM5,French press
42NgM5,Pod/capsule machine (e.g. Keurig/Nespresso)
lNlPqW,Pour over
lNlPqW,Espresso
aBr8JE,Pour over
42Ne8r,Pour over
42Ne8r,Espresso
42Ne8r,Cold brew
42Ne8r,Other
LdMQxO,Coffee brewing machine (e.g. Mr. Coffee)
LdMQxO,Espresso
XeBK0d,Pour over
XeBK0d,Espresso
8dp00l,Espresso
ZdRpqV,Coffee brewing machine (e.g. Mr. Coffee)
ZdRpqV,French press
24xM5V,Pour over
24xM5V,Espresso
24xM5V,Cold brew
24xM5V,Other
OABWqp,French press
OABWqp,Other
OABWqp,Pod/capsule machine (e.g. Keurig/Nespresso)
OABWqp,Espresso
9dJzzE,Coffee brewing machine (e.g. Mr. Coffee)
7d9809,French press
7d9809,Coffee brewing machine (e.g. Mr. Coffee)
dY258K,Pod/capsule machine (e.g. Keurig/Nespresso)
dY258K,Espresso
dY258K,French press
dY258K,Pour over
dY258K,Coffee extract (e.g. Cometeer)
YZzEjJ,Pour over
YZzEjJ,Espresso
PABMpV,Coffee brewing machine (e.g. Mr. Coffee)
xdNkX5,Other
LdMA7v,Pour over
LdMA7v,French press
LdMA7v,Other
XeBKZP,Coffee brewing machine (e.g. Mr. Coffee)
XeBKZP,Cold brew
jB9dPx,Pour over
jB9dPx,French press
jB9dPx,Coffee extract (e.g. Cometeer)
jB9dPx,Other
42NWaY,Pour over
42NWaY,Espresso
42NWaY,Pod/capsule machine (e.g. Keurig/Nespresso)
oAVry1,Other
oAVry1,Cold brew
oAVry1,Espresso
QABgJk,Pour over
QABgJk,Espresso
DVvl6p,Pod/capsule machine (e.g. Keurig/Nespresso)
8dpveY,Pour over
8dpveY,Espresso
8dpveY,Cold brew
8dpveY,Coffee brewing machine (e.g. Mr. Coffee)
DVvrvp,Pod/capsule machine (e.g. Keurig/Nespresso)
ylqKZX,Other
VZ1RYl,Pour over
VZ1RYl,Coffee brewing machine (e.g. Mr. Coffee)
rlrNpR,Pour over
DVvrMl,Pour over
bl4B20,Pour over
WApGZk,Pour over
WApGZk,French press
WApGZk,Espresso
WApGZk,Pod/capsule machine (e.g. Keurig/Nespresso)
WApGZk,Coffee brewing machine (e.g. Mr. Coffee)
WApGZk,Cold brew
WApGZk,Other
7d9BgZ,Coffee brewing machine (e.g. Mr. Coffee)
PABaYx,Pour over
PABaYx,Espresso
PABaYx,Cold brew
GrBNyk,Espresso
vNx7pD,Pour over
vNx7pD,Espresso
24xqzL,Pour over
24xqzL,Espresso
24xqzL,Coffee extract (e.g. Cometeer)
J2kayY,Espresso
jB9O5J,Pour over
jB9O5J,French press
jB9O5J,Espresso
aBrbpq,Instant coffee
XeBVZV,French press
rlrx85,Cold brew
eBxdOE,Coffee brewing machine (e.g. Mr. Coffee)
eBxdOE,French press
eBxdOE,Instant coffee
BGbO2e,French press
NABKaW,Pour over
NABKaW,Espresso
g5NyOD,Other
ylqKLW,Coffee extract (e.g. Cometeer)
ylqKLW,Other
ylqKLW,Espresso
ylqK54,Pour over
ZdR4pA,Pour over
ZdR4pA,French press
ZdR4pA,Espresso
ZdR4pA,Coffee brewing machine (e.g. Mr. Coffee)
jB9dOY,Espresso
jB9dOY,Cold brew
1r2ZLO,Cold brew
1r2ZLO,Espresso
1r2ZLO,Pour over
qbYZaO,Pour over
qbYZaO,Espresso
AlboEW,Pour over
AlboEW,Espresso
AlboEW,Instant coffee
AlboEW,Bean-to-cup machine
BGL4dR,Other
eBNZDx,Other
J2VKAR,Pour over
0Ebr79,Other
qbYZR9,Pour over
qbYZR9,Bean-to-cup machine
qbYZR9,Espresso
yl0ZDB,Espresso
yl0ZDB,Pour over
yl0ZDB,French press
xd0xPo,Pour over
xd0xPo,Espresso
XeRlWY,Bean-to-cup machine
XeRlWY,Coffee extract (e.g. Cometeer)
eBNZA0,Pour over
VZ9EVv,Bean-to-cup machine
VZ9EVv,Other
yl0Zep,Pour over
yl0Zep,French press
yl0Zep,Espresso
yl0Zep,Instant coffee
yl0Zep,Cold brew
7dJlza,Pour over
7dJlza,Espresso
XeRlQe,Pour over
WAe90j,Espresso
dYZqdK,Coffee brewing machine (e.g. Mr. Coffee)
dYZqdK,Pour over
Al6PLz,Coffee brewing machine (e.g. Mr. Coffee)
Al6PLz,Espresso
eBNZzJ,French press
eBNZzJ,Pour over
eBNZzJ,Espresso
J2VKGX,Pour over
J2VKGX,Pod/capsule machine (e.g. Keurig/Nespresso)
PABaAP,Pour over
PABaAP,Cold brew
YZoDgv,Pour over
YZoDgv,Espresso
24b8Y9,Pour over
ZdG5yV,French press
ZdG5yV,Coffee extract (e.g. Cometeer)
ZdG5yV,Other
QAx2qG,French press
QAx2qG,Espresso
bl2Vy6,Pour over
bl2Vy6,Espresso
Grovo2,Instant coffee
0Ebry9,Espresso
PA2jNB,Espresso
PA2jNB,French press
VZ9Eyj,Pour over
WAe9GJ,Espresso
pL0xab,Pod/capsule machine (e.g. Keurig/Nespresso)
pL0xab,French press
pL0xab,Espresso
BGL4r5,Pour over
BGL4r5,Pod/capsule machine (e.g. Keurig/Nespresso)
BGL4r5,Cold brew
KMPQ9A,Espresso
KMPQ9A,Coffee brewing machine (e.g. Mr. Coffee)
KMPQ9A,Cold brew
KMPQ9A,French press
1rbP1M,Pour over
1rbP1M,Bean-to-cup machine
6d18jo,Espresso
6d18jo,Pour over
EPBkqq,Pour over
EPBkqq,Espresso
EPBkqq,Coffee extract (e.g. Cometeer)
EPBkqq,Cold brew
MArKXl,Pour over
MArKXl,Cold brew
24bEBg,Espresso
24bEBg,Pour over
yl0PXW,Pod/capsule machine (e.g. Keurig/Nespresso)
zK0xYg,Pour over
RzZG44,Other
42142r,Pour over
42142r,French press
BGLzXe,Pour over
BGLzXe,Espresso
MAreLA,Pour over
OAjDGM,Espresso
OAjDGM,Other
rl0jGl,Espresso
jB0aW4,French press
xd0Xy5,Pod/capsule machine (e.g. Keurig/Nespresso)
dYZWjK,Pour over
dYZWjK,Espresso
pLPjdJ,Espresso
pLPjdJ,Pour over
EPBkPl,Pour over
EPBkPl,French press
0EbQbN,Bean-to-cup machine
Grox5j,Coffee extract (e.g. Cometeer)
Grox5j,Pod/capsule machine (e.g. Keurig/Nespresso)
4214qo,Espresso
aBjQgW,Coffee brewing machine (e.g. Mr. Coffee)
aBjQgW,Cold brew
aBjQyy,French press
aBjQyy,Pour over
aBjQyy,Cold brew
jB0ap9,French press
jB0ap9,Espresso
jB0ap9,Other
7dJRez,Other
7dJRez,Cold brew
BGLz71,Pour over
NA4p5W,Espresso
NA4p5W,Pour over
NA4p5W,French press
6d18eo,Pour over
lNlQkv,Coffee brewing machine (e.g. Mr. Coffee)
8dJoAY,Pour over
OAjD6g,Pour over
OAjD6g,French press
OAjD6g,Cold brew
dYZWer,Pour over
YZo58J,Pour over
YZo58J,Espresso
XeRxKg,Pour over
XeRxKg,Espresso
XeRxKg,Cold brew
rl0jRp,Pour over
MAr1DY,Pod/capsule machine (e.g. Keurig/Nespresso)
rl0DO5,Espresso
bl2Z70,Pod/capsule machine (e.g. Keurig/Nespresso)
421a7B,Cold brew
vN0XBX,French press
vN0XBX,Coffee brewing machine (e.g. Mr. Coffee)
yl0XYW,Pour over
yl0XYW,Espresso
NA4q0p,Pour over
7dJXK9,Pour over
7dJXK9,Espresso
WAeJek,Pour over
WAeJek,Espresso
yl0Xdg,Espresso
yl0Xdg,Pour over
rl0DJN,Other
zK0EJk,Espresso
zK0EJk,French press
zK0EJk,Coffee brewing machine (e.g. Mr. Coffee)
8dJNGr,Pour over
8dJNGr,Espresso
XeR5zg,Espresso
bl25aZ,Pour over
bl25aZ,Espresso
VZ9pXE,Pour over
DVXqPb,Pod/capsule machine (e.g. Keurig/Nespresso)
xd0Vgo,Espresso
9d6NaY,Pour over
9d6NaY,Espresso
9d6NaY,Cold brew
9d6NaY,Coffee brewing machine (e.g. Mr. Coffee)
g5QbLJ,Pour over
g5QbLJ,French press
g5QbLJ,Espresso
g5QbLJ,Coffee brewing machine (e.g. Mr. Coffee)
OAjQg8,Pour over
PA2RWQ,Espresso
PA2RLd,Pour over
PA2RLd,Cold brew
qbY58k,Espresso
J2V17r,Pour over
J2V17r,Pod/capsule machine (e.g. Keurig/Nespresso)
LdEDeJ,Espresso
g5QbEJ,Pour over
xd0VLG,Pour over
RzZWAQ,Espresso
RzZWAQ,Pour over
kY0bMr,Pour over
kY0bMr,Espresso
YZojoW,Pod/capsule machine (e.g. Keurig/Nespresso)
YZojoW,Pour over
YZojoW,French press
6d1L8J,Espresso
0EbV9P,Pour over
0EbV9P,Espresso
0EbV9P,Coffee brewing machine (e.g. Mr. Coffee)
0EbV9P,Pod/capsule machine (e.g. Keurig/Nespresso)
oA09Xb,Pour over
oA09Xb,French press
oA09Xb,Espresso
MArXNp,Pour over
MArXNp,French press
MArXNp,Cold brew
MArXNp,Other
bl2ZB1,Cold brew
bl2ZB1,Coffee brewing machine (e.g. Mr. Coffee)
jB0ZZa,Pour over
jB0ZZa,Other
jB0ZZa,Coffee brewing machine (e.g. Mr. Coffee)
7dJqKP,Espresso
aBj94v,Other
aBj94v,Pour over
qbYLA2,Pour over
qbYLA2,French press
qbYLA2,Espresso
24bX4p,Coffee brewing machine (e.g. Mr. Coffee)
oA0E9P,Pod/capsule machine (e.g. Keurig/Nespresso)
oA0E9P,Pour over
PA2pOb,French press
PA2pOb,Espresso
PA2pOb,Cold brew
eBNMEE,Pour over
eBNMEE,Coffee brewing machine (e.g. Mr. Coffee)
eBNMEE,Coffee extract (e.g. Cometeer)
XeRLLg,Pour over
XeRLLg,Cold brew
XeRLLg,Other
yl0Mjd,Pour over
yl0Mjd,Pod/capsule machine (e.g. Keurig/Nespresso)
NA4rNQ,Pour over
1rbXOl,Pour over
1rbXOl,Espresso
Al6zN0,Pour over
Al6zN0,Espresso
24bXgj,Pour over
EPBK7o,Pour over
EPBK7o,French press
EPBK7o,Coffee extract (e.g. Cometeer)
EPBK7o,Cold brew
YZoPDW,Espresso
YZoPDW,Other
lN0BYo,Pour over
lN0BYo,Cold brew
lN0BYo,French press
yl0Mgx,French press
yl0Mgx,Pour over
yl0Mgx,Other
dYZEVo,Pod/capsule machine (e.g. Keurig/Nespresso)
dYZEVo,Pour over
EPBKpL,Pour over
jB0Z4E,Espresso
Al6zgW,Pour over
Al6zgW,Espresso
9d6BKG,Pour over
vN0rj4,Pod/capsule machine (e.g. Keurig/Nespresso)
vN0rj4,Cold brew
vN0rj4,French press
vN0rj4,Coffee brewing machine (e.g. Mr. Coffee)
LdEZRv,Pour over
LdEZRv,Espresso
RzZxOP,Pour over
RzZxOP,French press
RzZxOP,Coffee brewing machine (e.g. Mr. Coffee)
RzZxOP,Other
dYZELD,Pod/capsule machine (e.g. Keurig/Nespresso)
oA0D9b,French press
DVXKql,Pour over
DVXKql,French press
DVXKql,Pod/capsule machine (e.g. Keurig/Nespresso)
MArXjX,Espresso
MArXjX,Pour over
7dJbL0,Pour over
7dJbL0,French press
7dJbL0,Espresso
OAjlzR,Pour over
0Eb7MN,Other
qbYaBY,Pour over
RzZd4d,Pour over
yl0Nx4,Coffee brewing machine (e.g. Mr. Coffee)
VZ9j8J,Pour over
VZ9j8J,French press
VZ9j8J,Other
ZdG8b0,Espresso
ZdG8b0,Pour over
XeRrOd,Espresso
6d1eA5,French press
24bBlb,Pour over
24bBlb,French press
24bBlb,Instant coffee
24bBlb,Cold brew
kY09zd,Coffee brewing machine (e.g. Mr. Coffee)
kY09zd,Pour over
6d1epo,Espresso
zK0NRM,Pour over
zK0NRM,Other
bl29y1,Espresso
lN0qY6,Pour over
lN0qY6,Espresso
RzZd2Q,Pour over
eBND8k,Pod/capsule machine (e.g. Keurig/Nespresso)
lN0BDN,Pour over
24bXyj,Other
RzZdlK,Pour over
YZoR15,Pour over
g5QeBd,Pour over
kY09M6,Pour over
kY09M6,French press
kY09M6,Espresso
kY09M6,Other
XeRJxV,Pour over
XeRJxV,Coffee brewing machine (e.g. Mr. Coffee)
EPBddA,Other
kY0eNZ,Pour over
VZ9QGl,Pod/capsule machine (e.g. Keurig/Nespresso)
vN0eAl,Pour over
EPBdQl,Cold brew
EPBdQl,Other
1rbd4b,Pour over
1rbd4b,Other
RzZM8d,Pour over
RzZM8d,Espresso
QAxe0G,French press
QAxe0G,Coffee brewing machine (e.g. Mr. Coffee)
RzZMvJ,Coffee brewing machine (e.g. Mr. Coffee)
8dJapO,Other
8dJapO,Pour over
dYZaZq,Pour over
dYZaZq,Espresso
pL0y5E,Pour over
pL0y5E,Espresso
8dJa6x,Pour over
8dJa6x,Espresso
7dJLP9,Pour over
7dJLP9,Espresso
7dJLP9,Coffee extract (e.g. Cometeer)
7dJLP9,French press
DVXkPX,Espresso
ZdGEWv,Bean-to-cup machine
6d1jYN,Coffee brewing machine (e.g. Mr. Coffee)
EPBde2,Espresso
EPBde2,Pour over
EPBde2,Coffee extract (e.g. Cometeer)
EPBde2,Other
WAeEMN,Espresso
WAeEMN,Cold brew
PA21Nx,Espresso
jB06VJ,Pour over
jB06VJ,Other
OAj46g,Other
VZ9Qvv,Pour over
KMP57A,Cold brew
KMP57A,Espresso
KMP57A,French press
oA0RGM,Pour over
42178d,French press
bl2j0g,Instant coffee
PA29Rb,Pour over
PA29Rb,French press
KMPxY7,Pour over
KMPxY7,French press
KMPxY7,Cold brew
KMPxY7,Other
9d6ZDK,Pour over
aBj4EZ,French press
zK0M20,Pour over
zK0M20,Pod/capsule machine (e.g. Keurig/Nespresso)
zK0M20,Coffee extract (e.g. Cometeer)
zK0M20,Cold brew
zK0M20,French press
MAra58,Pour over
jB0ovx,French press
jB0ovx,Pour over
jB0ovx,Instant coffee
PA29Pb,French press
PA29Pb,Coffee brewing machine (e.g. Mr. Coffee)
xd0Dlr,Other
J2VlWo,Coffee brewing machine (e.g. Mr. Coffee)
dYZ0pA,Espresso
aBj40Z,Other
7dJKYz,Cold brew
7dJKYz,Pour over
7dJKYz,Other
MAraqY,Coffee brewing machine (e.g. Mr. Coffee)
MAraqY,Pour over
MAraqY,Espresso
WAeRaL,Espresso
XeRoaz,Espresso
VZ9Pya,Espresso
24bAoL,Coffee extract (e.g. Cometeer)
24bAoL,Pod/capsule machine (e.g. Keurig/Nespresso)
6d1KqA,Pour over
EPBlyl,Pour over
WAeRxk,Other
5dl90b,Pour over
5dl90b,Espresso
OAjXOY,Espresso
RzZojd,Pour over
RzZojd,Espresso
24bA0e,Pour over
421KXY,Coffee brewing machine (e.g. Mr. Coffee)
EPBxlN,Instant coffee
oA026x,Pour over
OAj7zK,Coffee extract (e.g. Cometeer)
OAj7zK,Pod/capsule machine (e.g. Keurig/Nespresso)
8dJZN5,Pour over
8dJZN5,French press
8dJZN5,Coffee brewing machine (e.g. Mr. Coffee)
YZo4r0,Pour over
YZo4r0,Coffee brewing machine (e.g. Mr. Coffee)
YZo4r0,Cold brew
EPBxxN,Cold brew
EPBxxN,Other
6d1Zx5,Pour over
6d1Zx5,French press
421K15,Pour over
421K15,French press
WAeRVL,Espresso
WAeRVL,Bean-to-cup machine
zK07oa,Pour over
7dJN5Z,Coffee brewing machine (e.g. Mr. Coffee)
VZ9z7v,Pour over
J2VOgo,Pour over
J2VOgo,Espresso
9d67bK,Pour over
9d67bK,French press
9d67bK,Pod/capsule machine (e.g. Keurig/Nespresso)
421r7Y,Pour over
421r7Y,Espresso
WAezOe,Other
YZoajN,Pour over
YZoajN,Other
EPBWPX,Espresso
EPBWPX,Pod/capsule machine (e.g. Keurig/Nespresso)
EPBWPX,Other
24bX0b,Pour over
24bX0b,Espresso
24bX0b,Coffee brewing machine (e.g. Mr. Coffee)
LdEPgv,Other
BGL7D7,Cold brew
BGL7D7,French press
QAxRll,Pour over
QAxRll,Espresso
QAxRll,Other
LdEpLj,French press
LdEpLj,Espresso
LdEpLj,Other
eBNRJO,Pour over
rl0Pev,Pod/capsule machine (e.g. Keurig/Nespresso)
rl0Pev,Pour over
rl0Pev,Espresso
eBNRVO,Pod/capsule machine (e.g. Keurig/Nespresso)
pL0OXB,Pour over
pL0OXB,Espresso
pL0OXB,Coffee extract (e.g. Cometeer)
pL0OXB,Other
VZ95pl,Coffee extract (e.g. Cometeer)
oA0MD5,Pour over
oA0MD5,Other
421x2Y,Coffee extract (e.g. Cometeer)
421x2Y,Other
PA25pP,Pour over
PA25pP,Espresso
PA25pP,Cold brew
bl2xOZ,Espresso
bl2xOZ,Other
VZ9Jzy,Espresso
Al6Lvy,Pod/capsule machine (e.g. Keurig/Nespresso)
aBjYvE,Pour over
aBjYvE,Espresso
aBjYvE,Pod/capsule machine (e.g. Keurig/Nespresso)
aBjYvE,Cold brew
VZ95xl,Pod/capsule machine (e.g. Keurig/Nespresso)
GrodaO,Pour over
GrodaO,Espresso
7dJ26P,Espresso
7dJ26P,Other
PA26z0,Espresso
PA26z0,French press
PA26z0,Other
PA2690,Other
OAj56R,Espresso
jB0yy1,Pour over
jB0yy1,French press
jB0yy1,Espresso
jB0yy1,Instant coffee
jB0yy1,Coffee extract (e.g. Cometeer)
jB0yy1,Other
LdEbJl,Cold brew
LdEbJl,Other
OAjzjg,Pour over
dYZ62d,Pod/capsule machine (e.g. Keurig/Nespresso)
dYZ62d,Espresso
dYZ62d,Instant coffee
KMP6W8,Espresso
KMP6W8,Pour over
GrozzO,Other
RzZ0Y4,Espresso
RzZ0Y4,Pour over
8dJQar,Espresso
8dJQar,Pour over
KMPl5D,Pour over
KMPl5D,Espresso
KMPl5D,Coffee brewing machine (e.g. Mr. Coffee)
KMPl5D,Other
qbYDVO,Pour over
qbYDVO,French press
PA2D2d,Pod/capsule machine (e.g. Keurig/Nespresso)
DVXNMq,Espresso
WAeN6Q,Pour over
WAeN6Q,Espresso
8dJKgY,Pour over
8dJKgY,Coffee brewing machine (e.g. Mr. Coffee)
8dJKgY,Bean-to-cup machine
DVXNop,Espresso
DVXNop,Pour over
DVXNop,French press
YZoQK6,Espresso
ZdGNey,Espresso
ZdGNey,Pour over
ZdGNey,French press
zK0qVk,Coffee brewing machine (e.g. Mr. Coffee)
Al6dOW,Espresso
