submission_id,why_drink
24xGEe,I need the caffeine
24xGEe,I need the ritual
lNlkBN,It tastes good
eBxWae,It tastes good
eBxWae,I need the caffeine
eBxWae,I need the ritual
WApavR,It tastes good
WApavR,I need the caffeine
WApavR,I need the ritual
1r2o9p,It tastes good
1r2o9p,I need the ritual
1r2o9p,I need the caffeine
OABM7R,It tastes good
OABM7R,I need the ritual
aBrqOX,It tastes good
aBrqOX,I need the caffeine
aBrqOX,It makes me go to the bathroom
qbE1GG,It tastes good
qbE1GG,I need the caffeine
qbE1GG,I need the ritual
8dp4aP,It tastes good
8dp4aP,I need the ritual
8dp4aP,I need the caffeine
0EjR7j,It tastes good
0EjR7j,I need the caffeine
YZz7EN,It tastes good
YZz7EN,I need the caffeine
OABxRk,It tastes good
OABxRk,I need the caffeine
OABxRk,I need the ritual
AlbMgN,It tastes good
AlbMgN,I need the ritual
lNlk6k,NULL
OABxWM,It tastes good
OABxWM,I need the caffeine
xdN5Yy,I need the caffeine
xdN5Yy,It tastes good
xdN5Yy,I need the ritual
AlbMYB,It tastes good
AlbMYB,I need the caffeine
AlbMYB,It makes me go to the bathroom
ylq5Jg,It tastes good
VZ1WRj,It tastes good
jB9Ala,It tastes good
jB9Ala,I need the caffeine
YZzl4B,It tastes good
YZzl4B,I need the caffeine
J2kvz4,It tastes good
J2kvz4,I need the ritual
oAV8W5,It tastes good
oAVLGe,It tastes good
oAVLGe,I need the caffeine
oAVLGe,I need the ritual
KMBKlA,It tastes good
6dQEDY,I need the ritual
1r2o7Q,It tastes good
1r2oVQ,It tastes good
1r2oVQ,I need the caffeine
1r2oVQ,I need the ritual
0EjR8y,It tastes good
0EjR8y,I need the ritual
0EjR8y,I need the caffeine
LdMLzp,It tastes good
LdMLzp,I need the ritual
LdML7p,It tastes good
LdML7p,I need the ritual
jB9Ab4,It tastes good
jB9Ab4,I need the caffeine
aBrq4B,It tastes good
DVv6Nq,It tastes good
DVv6pR,It tastes good
DVv6pR,I need the caffeine
rlrMON,It tastes good
g5N6Ml,It tastes good
g5N6Ml,I need the ritual
NAB1oB,It tastes good
VZ1Ojy,It tastes good
VZ1Ojy,I need the caffeine
VZ1Ojy,I need the ritual
dY2exq,It tastes good
dY2exq,I need the caffeine
RzByo9,It tastes good
RzByo9,I need the ritual
rlrMoN,NULL
XeBP4g,I need the caffeine
XeBP4g,It tastes good
XeBP4g,I need the ritual
XeBP4g,It makes me go to the bathroom
DVv6qN,NULL
vNx5P0,It tastes good
vNx5P0,I need the ritual
6dQEZk,It tastes good
6dQEZk,Other
qbE1d7,NULL
bl4QeL,It tastes good
bl4QeL,I need the ritual
PABJ55,It tastes good
aBrq9b,It tastes good
LdMLPv,It tastes good
LdMLPv,I need the caffeine
qbE1VY,It tastes good
qbE1VY,I need the caffeine
qbE1VY,I need the ritual
oAVLEx,It tastes good
oAVLEx,It makes me go to the bathroom
PABJ1V,It tastes good
PABJ1V,I need the caffeine
0EjR6N,It tastes good
0EjR6N,I need the caffeine
0EjR6N,I need the ritual
BGbW75,It tastes good
8dp4L5,It tastes good
8dp4L5,I need the caffeine
8dp4L5,It makes me go to the bathroom
GrBARZ,It tastes good
GrBARZ,I need the ritual
rlrMBR,It tastes good
rlrMBR,It makes me go to the bathroom
J2kEvY,NULL
GrBAve,It tastes good
GrBAve,I need the ritual
g5N6qO,It tastes good
g5N6qO,I need the caffeine
J2kvOo,It tastes good
GrBAlp,It tastes good
GrBAlp,I need the caffeine
GrBAlp,I need the ritual
7d9r2P,It tastes good
7d9r2P,I need the caffeine
1r2odl,It tastes good
J2kvdR,It tastes good
J2kvdR,I need the ritual
J2kvdR,I need the caffeine
jB9APx,It tastes good
jB9APx,I need the caffeine
jB9APx,I need the ritual
DVv6kZ,It tastes good
xdN8Ok,I need the ritual
NAB1qO,It tastes good
NAB1qO,I need the caffeine
NAB1qO,I need the ritual
GrBA9Z,It tastes good
bl4Qdg,It tastes good
bl4Qdg,I need the caffeine
5dqPZo,It tastes good
5dqPZo,I need the caffeine
J2kEyz,It tastes good
J2kEyz,I need the caffeine
J2kEyz,I need the ritual
jB98j9,It tastes good
jB98j9,I need the ritual
DVv67R,It tastes good
DVv67R,It makes me go to the bathroom
QABlV8,It tastes good
QABlV8,I need the ritual
QABlV8,I need the caffeine
QABlV8,It makes me go to the bathroom
LdMLpj,It tastes good
LdMLpj,I need the ritual
42NVrX,It tastes good
42NVrX,I need the caffeine
VZ1OpM,It tastes good
VZ1OpM,I need the ritual
VZ1OpM,I need the caffeine
42NlWr,It tastes good
42NlWr,I need the caffeine
KMBKV8,It tastes good
KMBKV8,I need the ritual
aBrq6q,It tastes good
aBrq6q,I need the caffeine
aBrq6q,I need the ritual
oAVLeP,NULL
YZzlPW,I need the ritual
YZzlPW,It tastes good
zKQ5jM,It tastes good
zKQ5jM,I need the caffeine
zKQ5jM,I need the ritual
zKQ5jM,It makes me go to the bathroom
zKQ5jM,Other
XeBPJY,It tastes good
XeBPJY,I need the caffeine
XeBPJY,I need the ritual
kYRB61,It tastes good
kYRB61,I need the caffeine
kYRB61,I need the ritual
zKQ5y0,It tastes good
RzBy5d,It tastes good
RzBy5d,I need the caffeine
RzBy5d,I need the ritual
ZdRrNy,It tastes good
ZdRrNy,I need the caffeine
6dQE7B,It tastes good
6dQE7B,I need the caffeine
6dQE7B,I need the ritual
0EjRey,It tastes good
0EjRey,I need the caffeine
0EjRey,I need the ritual
QABlDp,I need the caffeine
QABlDp,It tastes good
QABlDp,I need the ritual
24xGB9,I need the caffeine
24xGB9,It tastes good
EPb7QX,It tastes good
EPb7QX,I need the ritual
qbE1AY,It tastes good
qbE1AY,I need the ritual
qbE1AY,I need the caffeine
RzByD9,It tastes good
RzByD9,I need the caffeine
42NVQY,It tastes good
42NVQY,It makes me go to the bathroom
EPb7XX,It tastes good
Albe2z,It tastes good
Albe2z,I need the caffeine
Albe2z,I need the ritual
PABJ9V,It tastes good
PABJ9V,I need the caffeine
rlrM5R,It tastes good
rlrM5R,I need the ritual
kYR8Pj,It tastes good
kYR8Pj,I need the ritual
J2kvqK,It tastes good
J2kvqK,I need the caffeine
J2kv1K,It tastes good
J2kv1K,I need the caffeine
J2kv1K,I need the ritual
J2kv1K,It makes me go to the bathroom
PABJpB,It tastes good
EPb7l4,I need the ritual
EPb7l4,It tastes good
XeBP0j,It tastes good
vNx5Yv,It tastes good
vNx5Yv,I need the ritual
vNx5Yv,I need the caffeine
NAB1WB,It tastes good
NAB1WB,I need the caffeine
NAB1WB,I need the ritual
42NV8k,It tastes good
42NV8k,I need the caffeine
42NV8k,I need the ritual
VZ1OQg,It tastes good
VZ1OQg,I need the ritual
VZ1OQg,Other
LdMLWj,It tastes good
LdMLWj,I need the ritual
LdMLKv,It tastes good
LdMLKv,I need the caffeine
LdMLKv,It makes me go to the bathroom
zKQ5Ya,It makes me go to the bathroom
pLPpoJ,It tastes good
pLPpoJ,I need the caffeine
lNlkqv,It tastes good
lNlkqv,Other
GrBO2O,It tastes good
GrBO2O,I need the caffeine
KMBK1A,I need the caffeine
KMBK1A,I need the ritual
dY2e9o,It tastes good
dY2e9o,I need the ritual
9dJjQp,It tastes good
9dJjQp,I need the caffeine
9dJjQp,I need the ritual
QABl58,It tastes good
QABl58,I need the caffeine
QABl58,I need the ritual
BGbWk5,It tastes good
BGbWk5,I need the ritual
24xGPj,It tastes good
0EjRdB,It tastes good
0EjRdB,I need the caffeine
RzByPd,It tastes good
RzByPd,I need the caffeine
RzByPd,I need the ritual
RzBq9P,It tastes good
PABJ65,It tastes good
PABJ65,I need the caffeine
oAVLRP,It tastes good
oAVLRP,I need the ritual
24xGPL,I need the caffeine
rlr84L,It tastes good
rlr84L,I need the ritual
VZ1O0v,It tastes good
VZ1O0v,I need the ritual
8dp4xO,It tastes good
8dp4xO,I need the caffeine
bl4QWL,It tastes good
bl4QWL,I need the ritual
bl4QWL,Other
qbE1a9,It tastes good
qbE1a9,I need the ritual
qbE1a9,I need the caffeine
VZ1O5J,It tastes good
VZ1O5J,I need the caffeine
rlrMPl,It makes me go to the bathroom
rlrMPl,I need the caffeine
EPb7XN,It tastes good
dY2e0o,It tastes good
dY2e0o,I need the ritual
lNlkyB,It tastes good
lNlkyB,I need the ritual
BGbJo7,It tastes good
BGbJo7,Other
xdN5ay,It tastes good
xdN5ay,I need the caffeine
xdN5ay,I need the ritual
GrBAdp,It tastes good
BGbWxQ,It tastes good
BGbWxQ,I need the caffeine
BGbWxQ,I need the ritual
MAdpzp,It tastes good
MAdpzp,I need the caffeine
MAdpzp,I need the ritual
MAdpzp,It makes me go to the bathroom
RzBy0J,It tastes good
PABJ1e,It tastes good
PABJ1e,I need the caffeine
XeBPWj,It tastes good
XeBPWj,I need the caffeine
g5N6Gl,It tastes good
g5N6Gl,Other
jB9AZJ,It tastes good
jB9AZJ,I need the caffeine
jB9AZJ,I need the ritual
g5N6e4,It tastes good
g5N6e4,I need the caffeine
g5N6e4,I need the ritual
0Ejq9Q,It tastes good
0Ejq9Q,I need the ritual
xdN8EG,It tastes good
zKQ5Da,It tastes good
zKQ5Da,I need the caffeine
zKQ5Da,I need the ritual
zKQ5Da,It makes me go to the bathroom
xdN5Xv,It tastes good
xdN5Xv,I need the ritual
24xGAj,It tastes good
24xGAj,I need the ritual
lNl8j5,It tastes good
lNl8j5,I need the caffeine
lNl8j5,I need the ritual
YZz7Nv,I need the caffeine
YZz7Nv,It tastes good
YZz7Nv,It makes me go to the bathroom
VZ1OEj,It tastes good
VZ1OEj,I need the caffeine
oAVLAV,NULL
vNx52A,NULL
bl4Qlo,It tastes good
PABJ0Q,NULL
42NVkO,I need the caffeine
9dJjdY,It tastes good
9dJjdY,I need the caffeine
WApV0J,It tastes good
1r2oEM,It tastes good
1r2oEM,I need the ritual
1r2oEM,I need the caffeine
1r2oEM,It makes me go to the bathroom
jB9AME,It tastes good
GrBAro,It tastes good
KMBK67,It tastes good
KMBK67,I need the ritual
KMBK67,It makes me go to the bathroom
xdN5QG,It tastes good
XeBPe4,It tastes good
XeBPe4,It makes me go to the bathroom
8dp4kx,It tastes good
8dp4kx,I need the ritual
EPb71N,It tastes good
EPb71N,I need the caffeine
EPb71N,I need the ritual
qbE1Wd,NULL
eBxWBO,It tastes good
eBxWBO,I need the ritual
6dQExe,It tastes good
6dQExe,I need the caffeine
24xGrp,It tastes good
0EjRbQ,NULL
5dqP2M,It tastes good
5dqP2M,I need the caffeine
5dqP2M,I need the ritual
QABlrg,It tastes good
QABlrg,I need the ritual
QABlrg,It makes me go to the bathroom
xdN5Qo,I need the caffeine
xdN5Qo,It tastes good
xdN5Qo,I need the ritual
MAdpJg,NULL
vNx5AQ,I need the caffeine
YZzldq,It tastes good
YZzldq,I need the caffeine
RzByYp,NULL
zKQ5zq,It tastes good
zKQ5zq,I need the ritual
5dqPkd,It tastes good
dY2eZN,NULL
1r2ovO,It tastes good
1r2ovO,I need the caffeine
1r2ovO,I need the ritual
PABJB0,It tastes good
PABJB0,I need the ritual
AlbeDW,It tastes good
AlbeDW,I need the caffeine
GrBA1o,It tastes good
GrBA1o,I need the caffeine
6dQE15,It tastes good
6dQE15,I need the caffeine
6dQE15,I need the ritual
LdMLG1,It tastes good
LdMLG1,I need the caffeine
LdMLG1,I need the ritual
LdMLG1,It makes me go to the bathroom
LdML0G,It tastes good
LdML0G,I need the caffeine
zKQ5Kq,I need the caffeine
zKQ5Kq,It tastes good
J2kvJY,It tastes good
J2kvJY,I need the caffeine
rlrMVM,It tastes good
rlrMVM,I need the caffeine
rlrMVM,I need the ritual
rlrMVM,It makes me go to the bathroom
DVv6eb,It tastes good
5dqPdd,It tastes good
5dqPdd,I need the caffeine
5dqPdd,I need the ritual
RzByLl,It tastes good
5dqPvP,It tastes good
5dqPvP,I need the ritual
YZzlV0,It tastes good
vNx54A,It tastes good
XeBPG4,NULL
jB9ABE,It tastes good
jB9ABE,I need the ritual
jB9ABE,It makes me go to the bathroom
PABJ8P,NULL
RzBy4J,It tastes good
jB9AxR,It tastes good
dY2eYA,I need the caffeine
dY2eYA,It tastes good
0EjRJ0,It tastes good
PABJvP,It tastes good
PABJvP,I need the caffeine
PABJvP,I need the ritual
PABJvP,It makes me go to the bathroom
DVv60p,It tastes good
DVv60p,I need the ritual
rlrMKv,It tastes good
rlrMKv,I need the caffeine
rlrMKv,I need the ritual
9dJjJ4,It tastes good
oAVL0M,It tastes good
oAVL0M,I need the caffeine
vNx5Od,I need the caffeine
vNx5Od,It tastes good
QABlYA,I need the ritual
QABlYA,It tastes good
24xGkp,It tastes good
24xGkp,I need the ritual
7d9roL,It tastes good
7d9roL,I need the caffeine
7d9roL,I need the ritual
lNlkNW,It tastes good
g5N64N,It tastes good
g5N64N,I need the ritual
g5N65d,It tastes good
g5N65d,I need the ritual
7d9rdA,It tastes good
7d9rdA,I need the caffeine
7d9rdA,I need the ritual
lNlkL5,It tastes good
lNlkL5,I need the ritual
rlrMKM,NULL
0EjRoQ,It tastes good
0EjRoQ,I need the caffeine
0EjRoQ,I need the ritual
GrBA1j,It tastes good
qbE1b7,It tastes good
qbE1b7,I need the caffeine
qbE1b7,I need the ritual
oAVLVM,It tastes good
oAVLVM,I need the caffeine
oAVLVM,I need the ritual
RzByRl,It tastes good
g5N6QK,It tastes good
g5N6QK,I need the ritual
g5N6QK,I need the caffeine
GrBAYz,NULL
QABlBk,I need the caffeine
QABlBk,It tastes good
vNx5NQ,It tastes good
vNx5NQ,I need the caffeine
vNx5NQ,I need the ritual
vNx5NQ,It makes me go to the bathroom
6dQEro,It tastes good
6dQEro,I need the ritual
6dQEro,I need the caffeine
6dQEro,It makes me go to the bathroom
eBxWNo,It tastes good
NAB1MN,I need the caffeine
NAB1MN,It tastes good
NAB1MN,I need the ritual
NAB1MN,It makes me go to the bathroom
dY2eDy,It tastes good
dY2eDy,I need the caffeine
MAdpvE,It tastes good
MAdp5Y,It tastes good
MAdp5Y,I need the caffeine
MAdp5Y,I need the ritual
9dJjE1,It tastes good
PABJ20,It tastes good
PABJ20,I need the ritual
PABJ20,I need the caffeine
8dp4eA,It tastes good
DVv65b,I need the caffeine
DVv65b,It tastes good
qbE1o8,I need the ritual
qbE1o8,It tastes good
OABMBA,It tastes good
OABMBA,I need the ritual
OABMBA,I need the caffeine
oAVLlM,It tastes good
oAVLlM,I need the caffeine
oAVLlM,I need the ritual
5dqPEb,It tastes good
6dQEOO,It tastes good
6dQEOO,I need the caffeine
6dQEOO,I need the ritual
jB9A99,It tastes good
jB9A99,I need the caffeine
jB9A99,I need the ritual
7d9r46,It tastes good
7d9r46,I need the ritual
qbE1Yk,It tastes good
qbE1Yk,I need the caffeine
qbE1Yk,I need the ritual
pLPpWZ,It tastes good
VZ1Olv,It tastes good
VZ1Olv,I need the ritual
OABMJp,I need the ritual
OABMJp,I need the caffeine
OABMJp,It tastes good
aBrqry,It tastes good
aBrqry,I need the caffeine
7d9r9z,It tastes good
7d9r9z,I need the ritual
oAVLl5,It tastes good
oAVLl5,I need the caffeine
oAVLl5,I need the ritual
oAVLl5,It makes me go to the bathroom
aBrqZW,It tastes good
aBrqZW,I need the caffeine
aBrqZW,I need the ritual
aBrqZW,It makes me go to the bathroom
lNlk06,It tastes good
lNlk06,It makes me go to the bathroom
lNlk06,I need the ritual
lNlk06,I need the caffeine
ZdRrGv,It tastes good
xdN5ZG,It tastes good
xdN5ZG,I need the caffeine
xdN5ZG,I need the ritual
lNlkYV,It tastes good
lNlkYV,I need the ritual
VZ1OME,It tastes good
rlrMrL,It tastes good
rlrMrL,I need the ritual
rlrMrL,Other
42NVAd,It tastes good
jB9AJ1,It tastes good
jB9AJ1,I need the caffeine
jB9AJ1,I need the ritual
rlrMr5,It tastes good
rlrMr5,I need the caffeine
rlrMr5,I need the ritual
rlrMr5,It makes me go to the bathroom
WApVpQ,It tastes good
WApVpQ,I need the caffeine
WApVpQ,I need the ritual
ZdRrvA,It tastes good
ZdRrvA,I need the caffeine
ZdRrvA,I need the ritual
ZdRrvA,It makes me go to the bathroom
8dp4dx,I need the ritual
vNx5JX,It tastes good
zKQ5e1,It makes me go to the bathroom
zKQ5e1,I need the caffeine
lNlkKV,It tastes good
lNlkKV,I need the caffeine
rlrMJX,It tastes good
rlrMJX,I need the ritual
8dp4PY,I need the caffeine
8dp4PY,It makes me go to the bathroom
LdMLaz,It tastes good
LdMLaz,I need the ritual
rlrM0L,It tastes good
rlrM0L,I need the ritual
rlrM0L,I need the caffeine
PABJBd,NULL
NAB1Rp,It tastes good
NAB1Rp,I need the caffeine
NAB1Rp,I need the ritual
42NV9d,It tastes good
42NV9d,I need the caffeine
jB9A76,It tastes good
jB9A76,I need the caffeine
OABMLK,It tastes good
GrBABz,It tastes good
GrBABz,I need the ritual
GrBABz,I need the caffeine
YZzlY6,It tastes good
YZzlo0,It tastes good
YZzlo0,I need the caffeine
g5N671,It tastes good
g5N671,I need the ritual
g5N671,Other
qbE1k5,I need the caffeine
qbE1k5,It tastes good
7d9r16,It tastes good
24xGkV,It tastes good
24xGkV,I need the ritual
24xGkV,It makes me go to the bathroom
24xGkV,I need the caffeine
BGbWA4,It tastes good
BGbWA4,I need the caffeine
BGbWA4,It makes me go to the bathroom
rlrMJp,It tastes good
bl4Qr2,It tastes good
bl4Qr2,I need the caffeine
bl4Qr2,I need the ritual
aBrqDE,It tastes good
YZzlrq,It tastes good
YZzlrq,I need the caffeine
YZzlrq,I need the ritual
YZzlrq,It makes me go to the bathroom
VZ1O9l,It tastes good
VZ1O9l,I need the ritual
EPb7Lo,It tastes good
EPb7Lo,I need the caffeine
EPb7Lo,I need the ritual
jB9A09,It tastes good
jB9A09,I need the caffeine
jB9A09,I need the ritual
GrBAL2,It tastes good
GrBAL2,I need the caffeine
EPb7Z2,It tastes good
EPb7Z2,I need the caffeine
EPb7vA,I need the caffeine
42NVPo,It tastes good
42NVPo,I need the caffeine
42NVPo,I need the ritual
g5N6JM,I need the caffeine
g5N6JM,It tastes good
9dJj2K,I need the caffeine
9dJj2K,It tastes good
xdN5Rk,It tastes good
24xGvA,It tastes good
24xGvA,I need the caffeine
24xGvA,I need the ritual
24xGvA,It makes me go to the bathroom
24xGvA,Other
AlbeWo,It tastes good
AlbeWo,I need the ritual
AlbeWo,It makes me go to the bathroom
ZdRrza,It tastes good
ZdRrza,It makes me go to the bathroom
qbE1Ek,It tastes good
qbE1Ek,I need the ritual
1r2oN4,It tastes good
VZ1ObN,It tastes good
VZ1ObN,I need the caffeine
VZ1ObN,It makes me go to the bathroom
24xGxA,It tastes good
24xGxA,I need the ritual
pLPpRy,It tastes good
pLPpRy,I need the caffeine
pLPpRy,I need the ritual
pLPpRy,It makes me go to the bathroom
J2kvk7,It tastes good
J2kvk7,I need the ritual
J2kvk7,I need the caffeine
oAVL55,It tastes good
oAVL55,I need the caffeine
oAVL55,I need the ritual
oAVL55,It makes me go to the bathroom
lNlkWp,It tastes good
lNlkWp,I need the caffeine
QABl8l,It tastes good
QABl8l,I need the ritual
QABl8l,I need the caffeine
eBxWxo,Other
eBxW2E,It tastes good
rlrMd5,It tastes good
rlrMd5,I need the caffeine
8dp4Ak,It tastes good
8dp4Ak,I need the caffeine
RzByvv,It tastes good
RzByvv,I need the caffeine
RzByvv,I need the ritual
RzByvv,It makes me go to the bathroom
rlrM2p,I need the ritual
24xG1g,It tastes good
EPb7BL,It tastes good
EPb7BL,I need the caffeine
EPb7BL,It makes me go to the bathroom
eBxWKJ,It tastes good
eBxWKJ,I need the caffeine
zKQ5J8,It tastes good
zKQ5J8,I need the caffeine
ZdRrZ5,It tastes good
ZdRrZ5,I need the caffeine
ZdRrZ5,I need the ritual
ZdRrZ5,It makes me go to the bathroom
1r2o2L,It tastes good
xdN599,It tastes good
xdN599,I need the ritual
YZzlpz,It tastes good
YZzlpz,I need the caffeine
YZzlpz,I need the ritual
bl4Q82,It tastes good
PABJ80,It tastes good
PABJ80,I need the caffeine
24xGOb,It tastes good
24xGOb,I need the caffeine
5dqPGP,It tastes good
5dqPGP,I need the caffeine
5dqPGP,I need the ritual
bl4Q4E,It tastes good
bl4Q4E,I need the caffeine
bl4Q4E,I need the ritual
KMBKBK,It tastes good
KMBKBK,I need the ritual
DVv6Jj,It tastes good
DVv6Jj,I need the ritual
DVv6Jj,I need the caffeine
DVv6Jj,It makes me go to the bathroom
eBxW7E,It tastes good
eBxW7E,I need the ritual
eBxW7E,I need the caffeine
GrBAoz,It tastes good
EPb70o,It tastes good
EPb70o,I need the ritual
kYRBJd,It tastes good
kYRBJd,I need the ritual
J2kv2d,It tastes good
J2kv2d,I need the caffeine
J2kv2d,It makes me go to the bathroom
J2kv2d,I need the ritual
OABMdk,I need the caffeine
OABMdk,It tastes good
LdMLvz,Other
LdMLvz,It tastes good
0EjRv0,It tastes good
0EjRv0,I need the caffeine
0EjRv0,I need the ritual
VZ1OZv,It tastes good
5dqPLM,It tastes good
LdMLXG,It tastes good
RzByZP,It tastes good
RzByZP,I need the caffeine
RzByZP,I need the ritual
RzByZP,It makes me go to the bathroom
42NVvB,It tastes good
42NVvB,I need the caffeine
42NVvB,It makes me go to the bathroom
GrBAqO,It tastes good
BGbWj4,It tastes good
BGbWj4,It makes me go to the bathroom
BGbWj4,Other
BGbWB7,I need the caffeine
BGbWB7,It tastes good
ylq5o6,It tastes good
ylq5o6,I need the caffeine
ylq5o6,I need the ritual
J2kvLJ,It tastes good
J2kvLJ,I need the ritual
42NVjb,I need the ritual
bl4Q2E,It tastes good
bl4Q2E,I need the caffeine
bl4Q2E,I need the ritual
5dqPev,It tastes good
6dQEvO,It tastes good
jB9ALR,It tastes good
jB9ALR,I need the ritual
jB9ALR,I need the caffeine
9dJjpK,It tastes good
LdMLE2,I need the caffeine
LdMLE2,It tastes good
xdN54E,It tastes good
xdN54E,I need the ritual
J2kvV7,It tastes good
J2kvV7,I need the ritual
8dp46k,It tastes good
8dp46k,I need the caffeine
8dp46k,I need the ritual
1r2oD4,It tastes good
1r2oD4,I need the caffeine
1r2oD4,I need the ritual
bl4QK0,I need the caffeine
bl4QK0,It tastes good
bl4QK0,It makes me go to the bathroom
bl4QK0,Other
DVv6AX,It tastes good
DVv6AX,I need the ritual
QABlxk,It tastes good
aBrqjy,It tastes good
aBrqjy,I need the ritual
XeBP1e,It tastes good
XeBP1e,I need the caffeine
XeBP1e,I need the ritual
XeBP1e,It makes me go to the bathroom
XeBP1e,Other
qbE1P2,It tastes good
qbE1P2,I need the caffeine
9dJjlG,I need the caffeine
9dJjlG,I need the ritual
WApVPJ,It tastes good
WApVPJ,I need the caffeine
WApVPJ,I need the ritual
WApVPJ,It makes me go to the bathroom
jB9A5Y,It tastes good
jB9A5Y,I need the caffeine
jB9A5Y,I need the ritual
OABMjA,I need the ritual
OABMjA,I need the caffeine
OABMjA,It tastes good
DVv6V5,I need the ritual
DVv6V5,It tastes good
XeBPMd,I need the ritual
XeBPMd,It makes me go to the bathroom
XeBPMd,It tastes good
6dQEAo,I need the ritual
6dQEAo,It tastes good
jB9AG9,It tastes good
jB9AG9,I need the ritual
jB9AG9,I need the caffeine
pLPpVV,It tastes good
rlrMYo,NULL
5dqPpQ,It tastes good
5dqPpQ,I need the ritual
rlrMbN,NULL
zKQ51g,I need the ritual
zKQ51g,I need the caffeine
zKQ51g,It tastes good
zKQ51g,It makes me go to the bathroom
7d9rp2,It tastes good
7d9rp2,I need the caffeine
5dqPMQ,It tastes good
