submission_id,dairy
BG2jrR,NULL
BG2j71,NULL
lNMvqk,Coffee creamer
5dpOVM,NULL
jBkEvR,NULL
ZdZWkv,NULL
dYkpxA,NULL
0EDlP0,Whole milk
42pdPB,NULL
zK1oKM,NULL
24Dylp,Oat milk
QAOaNl,NULL
KMaZGk,NULL
24DYOb,Whole milk
24DYOb,Oat milk
24DYpV,NULL
KMa2YK,NULL
dYkJoN,Whole milk
Ld6L9j,NULL
blYxP2,NULL
KMaj18,Whole milk
KMaj18,Half and half
24DOYj,NULL
dYkydo,NULL
Ld68Ay,NULL
RzVOOv,NULL
yldOGB,NULL
oAkX95,NULL
Ld6lQ2,NULL
oAkXAP,Whole milk
aBa8l9,Whole milk
qbkxdk,NULL
lNMoMv,NULL
J2Wa7X,NULL
J2M1ko,NULL
7dMLqa,Half and half
7dMLqa,Coffee creamer
42zJob,Half and half
42zJob,Oat milk
42zJob,Whole milk
MAMNrY,NULL
eBvrAl,NULL
BG0pZK,NULL
VZDzDg,NULL
ZdDdjy,NULL
pLvp8J,NULL
J2M4vz,NULL
lNvxGB,Coffee creamer
jBv18R,NULL
42zgZb,NULL
BG0OK1,NULL
24o8aA,NULL
kYzalJ,NULL
42OQ7r,NULL
NAPD6p,NULL
zKdykZ,NULL
RzjoPd,Flavored coffee creamer
jBzo99,Whole milk
Grb9O2,NULL
g5z9gM,NULL
OAE5V7,NULL
5dVzNP,NULL
DVaVJ5,Oat milk
7dEobZ,NULL
9d4vR4,NULL
vNzL7d,NULL
GrbJYp,Oat milk
Al96kN,NULL
MAV78l,NULL
Al9jbl,NULL
24oDgL,Whole milk
blzzoL,NULL
VZNxYM,Soy milk
DVaWjl,Soy milk
KMGOe7,NULL
blzgY1,Oat milk
KMGOjK,NULL
LdOgG1,NULL
yl1GZ8,Whole milk
yl1GZ8,Almond milk
Zdegkz,NULL
BGe5v5,Whole milk
eBz8bE,Whole milk
eBz8bE,Oat milk
xdz8yk,NULL
oAzL9x,NULL
0EkEeB,NULL
QA4GOY,Oat milk
QA4GOY,Skim milk
9d4eBQ,Flavored coffee creamer
rlYNrp,NULL
rlqy52,Flavored coffee creamer
rlqy52,Skim milk
rlqy52,Half and half
qbN5N7,Whole milk
AlQKkB,NULL
8dEazr,NULL
DVWzjb,Whole milk
oAxM95,NULL
lN4RDV,NULL
jBEq21,Whole milk
QAEpMA,NULL
xd67ZE,NULL
WAZarR,NULL
OAVNZK,NULL
jBEVgx,NULL
aBlMgq,NULL
oAxPWX,Coffee creamer
qbN99Y,Whole milk
Ldo8Pz,NULL
0EAKN6,NULL
J2BN4o,Oat milk
J2BN4o,Almond milk
9dxN61,NULL
xdgr4o,NULL
LdVpav,NULL
BG67VA,NULL
Xe90az,NULL
1rO7Wp,NULL
dYzkGz,NULL
kYgAej,NULL
1rOvvQ,Oat milk
1rOvMQ,NULL
Rz2JQv,Oat milk
ZdWzBV,NULL
24VxvM,Whole milk
pL54N8,Whole milk
pL54N8,Half and half
QAjOAg,Whole milk
QAjOAg,Oat milk
QAjOAg,Almond milk
QAjOAg,Half and half
42EpEY,Whole milk
PA44VP,Skim milk
vNgpPD,Skim milk
g5ggRM,Oat milk
g5ggRM,Coffee creamer
g5ggRM,Flavored coffee creamer
rlgbDN,Whole milk
0EGYe9,Whole milk
