submission_id,why_drink
NA4q0p,"It tastes good, I need the ritual"
7dJXK9,"It tastes good, I need the ritual"
WAeJek,"It tastes good, I need the ritual, I need the caffeine, Other"
Al6rdo,Other
rl0DvN,
yl0Xdg,"I need the caffeine, I need the ritual"
KMPpk8,Other
rl0DJN,It tastes good
6d1DWJ,It tastes good
zK0EJk,"It tastes good, I need the caffeine, I need the ritual, Other"
8dJNGr,"I need the ritual, It tastes good, I need the caffeine"
XeR5zg,"I need the ritual, It tastes good, It makes me go to the bathroom"
bl25aZ,"It tastes good, I need the ritual"
VZ9pXE,
DVXqPb,
xd0Vgo,"I need the caffeine, I need the ritual, It tastes good"
9d6NaY,It tastes good
g5QbLJ,"It tastes good, I need the caffeine, I need the ritual"
OAjQg8,"It tastes good, I need the caffeine, I need the ritual"
PA2RWQ,It tastes good
PA2RLd,"It tastes good, I need the ritual"
qbY58k,"It tastes good, I need the ritual"
J2V17r,
LdEDeJ,I need the ritual
g5QbEJ,"It tastes good, I need the caffeine"
xd0VLG,"I need the ritual, I need the caffeine, It tastes good, Other"
RzZWAQ,"It tastes good, I need the caffeine, I need the ritual"
kY0bMr,"It tastes good, I need the ritual"
YZojoW,It tastes good
6d1L8J,
0EbV9P,"It tastes good, I need the ritual, I need the caffeine"
oA09Xb,"It tastes good, I need the caffeine, I need the ritual"
MArXNp,
bl2ZB1,"I need the caffeine, It tastes good, I need the ritual"
jB0ZZa,"I need the caffeine, It tastes good, I need the ritual, It makes me go to the bathroom"
dYZENo,It tastes good
7dJqKP,
aBj94v,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
pL0ryq,"I need the ritual, It tastes good"
qbYLA2,It tastes good
24bX4p,"It tastes good, I need the caffeine, It makes me go to the bathroom, I need the ritual"
oA0E9P,It tastes good
PA2pOb,I need the caffeine
eBNMEE,"It tastes good, I need the ritual, I need the caffeine"
XeRLLg,It tastes good
yl0Mjd,It tastes good
NA4rNQ,
1rbXOl,"I need the caffeine, It tastes good"
Al6zN0,"It tastes good, I need the ritual, It makes me go to the bathroom"
24bXgj,"It tastes good, I need the ritual"
EPBK7o,
YZoPDW,"It tastes good, I need the caffeine"
lN0BYo,"It tastes good, I need the ritual"
yl0Mgx,"It tastes good, I need the ritual"
dYZEVo,"It tastes good, I need the caffeine"
EPBKpL,"It tastes good, I need the caffeine, I need the ritual"
jB0Z4E,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
Al6zgW,It tastes good
9d6BKG,Other
vN0rj4,It tastes good
LdEZRv,"I need the ritual, It tastes good, I need the caffeine"
RzZxOP,It tastes good
dYZELD,Other
oA0D9b,"It tastes good, I need the ritual, I need the caffeine"
DVXKql,It tastes good
MArXjX,"It tastes good, I need the caffeine, I need the ritual"
7dJbL0,"It tastes good, I need the caffeine, I need the ritual"
OAjlzR,I need the ritual
0Eb7MN,"It tastes good, I need the caffeine"
qbYaBY,"It tastes good, I need the ritual"
aBjeBv,I need the caffeine
RzZd4d,"It tastes good, I need the caffeine"
yl0Nx4,"It tastes good, I need the caffeine, It makes me go to the bathroom"
VZ9j8J,"I need the caffeine, It tastes good, I need the ritual"
XeRrBO,"It makes me go to the bathroom, I need the ritual, I need the caffeine, It tastes good"
ZdG8b0,"It tastes good, I need the ritual, Other"
XeRrOd,"I need the caffeine, It tastes good"
6d1eA5,"I need the ritual, It tastes good"
24bBlb,
kY09zd,"It tastes good, I need the caffeine"
9d6XPV,
6d1epo,"It tastes good, I need the caffeine, I need the ritual"
zK0NRM,
bl29y1,"It tastes good, I need the caffeine"
lN0qY6,"It tastes good, I need the caffeine, I need the ritual"
RzZd2Q,"It tastes good, I need the caffeine, I need the ritual"
eBND8k,"I need the caffeine, It tastes good"
lN0BDN,"It tastes good, Other"
24bXyj,"It tastes good, I need the caffeine"
RzZdlK,It tastes good
YZoR15,It tastes good
g5QeBd,Other
kY09M6,It tastes good
XeRJxV,It tastes good
EPBddA,"It tastes good, I need the ritual, I need the caffeine"
kY0eNZ,It tastes good
VZ9QGl,It tastes good
vN0eAl,"It tastes good, I need the caffeine"
EPBdQl,"It tastes good, I need the caffeine"
1rbd4b,
DVXkeZ,It tastes good
RzZM8d,"It tastes good, I need the ritual"
QAxe0G,It tastes good
RzZMvJ,"It tastes good, I need the ritual"
8dJapO,"I need the ritual, It tastes good"
dYZaZq,"I need the caffeine, It tastes good, I need the ritual"
pL0y5E,"It tastes good, I need the ritual, I need the caffeine"
8dJa6x,"It tastes good, I need the caffeine"
7dJLP9,"It tastes good, I need the caffeine, I need the ritual"
DVXkPX,"It tastes good, I need the caffeine, I need the ritual"
ZdGEWv,"I need the caffeine, It makes me go to the bathroom"
6d1jYN,It tastes good
EPBde2,"It tastes good, I need the ritual"
WAeEMN,"It tastes good, I need the ritual"
PA21Nx,"I need the ritual, It tastes good"
jB06VJ,"It tastes good, I need the caffeine, It makes me go to the bathroom, I need the ritual"
OAj46g,It tastes good
VZ9Qvv,It tastes good
KMP57A,"It tastes good, I need the caffeine, It makes me go to the bathroom"
oA0RGM,
42178d,
bl2j0g,"It makes me go to the bathroom, It tastes good, I need the ritual"
PA29Rb,It tastes good
KMPxY7,"It tastes good, Other"
9d6ZDK,"It tastes good, I need the ritual, It makes me go to the bathroom"
aBj4EZ,
zK0M20,"It tastes good, I need the caffeine"
MAra58,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
jB0ovx,"It tastes good, I need the caffeine, I need the ritual"
dYZ08o,Other
PA29Pb,"It tastes good, I need the caffeine"
xd0Dlr,It tastes good
J2VlWo,"It tastes good, I need the caffeine"
dYZ0pA,It tastes good
aBj40Z,"It tastes good, I need the caffeine, I need the ritual"
7dJKYz,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
MAraqY,It tastes good
WAeRaL,"It tastes good, I need the caffeine"
XeRoaz,"It tastes good, I need the caffeine"
VZ9Pya,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
24bAoL,"I need the caffeine, I need the ritual, It tastes good"
6d1KqA,"It tastes good, I need the caffeine, I need the ritual"
EPBlyl,
WAeRxk,"It tastes good, I need the caffeine"
5dl90b,"It tastes good, Other, I need the ritual"
OAjXOY,"It tastes good, I need the caffeine, I need the ritual"
RzZojd,"It tastes good, I need the ritual"
24bA0e,"It makes me go to the bathroom, I need the ritual, I need the caffeine, It tastes good"
421KXY,"I need the caffeine, It tastes good"
EPBxlN,
oA026x,It tastes good
8dJZzO,It tastes good
OAj7zK,
8dJZN5,"It tastes good, I need the caffeine"
YZo4r0,
EPBxxN,"I need the caffeine, It tastes good"
6d1Zx5,"It tastes good, I need the caffeine, I need the ritual"
lN060X,It tastes good
421K15,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
WAeRVL,"It tastes good, I need the ritual, Other"
zK07oa,
vN0Pp0,
oA02LX,
7dJN5Z,It tastes good
VZ9z7v,
J2VOgo,"It tastes good, I need the caffeine, I need the ritual"
eBNRqx,"It tastes good, I need the ritual"
9d67bK,"It tastes good, I need the ritual"
421r7Y,"It tastes good, I need the caffeine"
WAezOe,"It tastes good, I need the ritual"
YZoajN,"It tastes good, Other"
EPBWPX,It tastes good
24bX0b,"It tastes good, I need the ritual"
LdEPgv,It tastes good
BGL7D7,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
QAxRll,"It tastes good, Other, I need the ritual"
LdEpLj,It tastes good
eBNRJO,It tastes good
rl0Pev,"It tastes good, I need the caffeine, I need the ritual"
eBNRVO,
6d1NEP,"It tastes good, I need the ritual"
pL0OXB,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
VZ95pl,
rl0ABp,"It tastes good, I need the caffeine"
oA0MD5,It tastes good
421x2Y,It tastes good
PA25pP,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom, Other"
bl2xOZ,It tastes good
VZ9Jzy,"It tastes good, I need the caffeine, I need the ritual"
Al6Lvy,"It tastes good, I need the caffeine"
aBjYvE,"It tastes good, I need the caffeine"
VZ95xl,"I need the caffeine, It tastes good"
GrodaO,"It tastes good, I need the ritual, I need the caffeine"
EPBQjN,"It tastes good, I need the caffeine, I need the ritual"
7dJ26P,"It tastes good, I need the ritual"
PA26z0,"It tastes good, I need the ritual"
PA2690,"I need the caffeine, It tastes good, I need the ritual"
OAj56R,"It tastes good, I need the ritual"
jB0yy1,It tastes good
LdEbJl,"It tastes good, I need the ritual"
7dJW4R,"It tastes good, I need the ritual"
OAjzjg,"It tastes good, I need the caffeine, I need the ritual"
dYZ62d,"It tastes good, I need the caffeine, I need the ritual"
KMP6W8,"It tastes good, I need the caffeine"
GrozzO,It tastes good
RzZ0Y4,It tastes good
8dJQar,It tastes good
KMPl5D,It tastes good
qbYDVO,It tastes good
PA2D2d,"I need the caffeine, It tastes good"
DVXNMq,
WAeN6Q,"It tastes good, I need the ritual"
8dJKgY,It tastes good
DVXNop,"It tastes good, I need the ritual"
YZoQK6,"I need the ritual, I need the caffeine"
ZdGNey,"It tastes good, I need the caffeine"
zK0qVk,"It tastes good, I need the ritual"
Al6dOW,"It tastes good, I need the caffeine, I need the ritual, Other"
RzZ01P,"I need the caffeine, I need the ritual, It tastes good"
VZ90e6,Other
zK0qR8,"I need the caffeine, I need the ritual"
J2V26Y,"It tastes good, I need the caffeine, It makes me go to the bathroom"
RzZzMJ,It tastes good
XeReMe,"I need the ritual, It tastes good"
bl2lkE,"It tastes good, I need the caffeine, I need the ritual"
Gror7k,
oA0AgP,"I need the caffeine, It tastes good"
RzZzg9,"It tastes good, I need the caffeine"
QAxAqg,"It tastes good, I need the caffeine, I need the ritual"
Al6lgN,It tastes good
RzZ4x4,"It tastes good, I need the caffeine"
bl2klo,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
KMPMg8,"It tastes good, I need the caffeine, Other"
PA2Eq5,"I need the ritual, It tastes good"
24brbV,"It tastes good, I need the caffeine"
vN020Q,It tastes good
yl0D7W,"It tastes good, I need the caffeine"
xd0Z4G,"It tastes good, I need the caffeine, Other"
pL0VEB,I need the caffeine
PA2E9V,"It tastes good, I need the ritual"
lN0LKk,"It tastes good, I need the caffeine, I need the ritual"
bl2LeE,"It tastes good, It makes me go to the bathroom"
rl0L9M,
zK0rDa,
RzZYXK,"It tastes good, I need the caffeine"
oA0dW5,It tastes good
OAjJ0K,It tastes good
yl0EqW,"It tastes good, I need the caffeine, I need the ritual"
dYZDzr,
rl0dJp,"It tastes good, I need the caffeine"
zK0rl8,
24bxPD,
QAxB11,"It tastes good, I need the caffeine, I need the ritual"
7dJ9VA,"It tastes good, I need the caffeine"
kY005o,"It tastes good, I need the ritual"
8dJJGz,"It tastes good, I need the caffeine, I need the ritual"
zK00O8,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
6d1rZe,"It tastes good, I need the ritual, It makes me go to the bathroom, I need the caffeine"
1rbD1L,
RzZv5d,It tastes good
rl0J0M,
RzZVaP,
NA4d6b,
1rb6OQ,
PA2krV,"It tastes good, I need the ritual"
BGL0v1,"It tastes good, I need the ritual, I need the caffeine"
RzZjd9,
PA2rZb,
0EbG0A,"It tastes good, I need the caffeine, I need the ritual"
0EblMP,
QAxXXp,It tastes good
VZ9yLy,"It tastes good, I need the ritual"
dYZVYz,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
421dxO,"It tastes good, I need the caffeine, I need the ritual"
g5QpyD,"It makes me go to the bathroom, It tastes good"
ZdGyJa,"It tastes good, I need the caffeine"
6d159J,"It tastes good, I need the caffeine, I need the ritual"
9d6yGX,It tastes good
EPBEDN,"It tastes good, I need the caffeine, I need the ritual"
OAj9JK,It tastes good
VZ9APy,It tastes good
zK02pE,"It tastes good, I need the ritual, I need the caffeine"
pL09rJ,"It tastes good, I need the ritual"
vN01zX,It tastes good
dYZ1Ly,"It tastes good, I need the caffeine"
yl0p26,"It tastes good, I need the caffeine, I need the ritual"
xd0LMk,"It tastes good, I need the caffeine, I need the ritual"
0EbyNZ,"It tastes good, Other"
EPBrrA,"It tastes good, I need the caffeine"
KMPNqA,
dYZ4Lq,"It tastes good, I need the caffeine"
aBjPVB,It tastes good
PA2LNd,
WAeXWR,"It tastes good, I need the ritual"
Al6NMo,I need the caffeine
RzZQG9,It tastes good
pL0X88,It tastes good
YZoXgd,It tastes good
Al6Ypk,"It tastes good, I need the ritual"
xd07Jo,"I need the caffeine, It tastes good"
bl2XQ0,It tastes good
XeRdOY,"I need the caffeine, It tastes good"
421Y15,It tastes good
yl0pvg,"It tastes good, I need the caffeine, I need the ritual"
kY04pR,"It tastes good, I need the ritual, I need the caffeine"
WAe6Bj,It tastes good
EPBGrX,"It tastes good, I need the caffeine, I need the ritual"
GroVAj,It tastes good
RzZQyl,I need the caffeine
YZob20,It tastes good
VZ9aKE,It tastes good
4210X5,"I need the caffeine, I need the ritual, It tastes good"
BGLoze,"It tastes good, I need the ritual"
kY04Md,"It tastes good, I need the caffeine"
yl0bW6,"It tastes good, It makes me go to the bathroom"
bl2RdL,"It tastes good, I need the caffeine"
jB0r8R,"It makes me go to the bathroom, I need the ritual, I need the caffeine, It tastes good"
EPBVKl,"It tastes good, I need the ritual"
aBjJeX,"It tastes good, I need the caffeine"
MArZAp,"It tastes good, I need the caffeine"
NA4vpQ,
Al6YG0,"It tastes good, I need the caffeine"
xd0byG,"I need the ritual, It tastes good"
ZdGkZA,It tastes good
xd0bvk,"It tastes good, I need the ritual"
421Yyk,It tastes good
vN069v,"It tastes good, I need the caffeine, I need the ritual"
QAx9Ol,"It tastes good, I need the caffeine, I need the ritual"
zK0B5a,"It tastes good, I need the ritual, I need the caffeine"
7dJ0a6,"I need the ritual, It tastes good, I need the caffeine"
bl2RPe,It tastes good
LdExxv,It tastes good
xd0bKG,"It tastes good, I need the caffeine"
ZdGb5v,It tastes good
aBjpNy,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
7dJ7L2,"It tastes good, I need the caffeine, I need the ritual"
ZdGb8A,"I need the caffeine, It tastes good, I need the ritual"
WAeaYN,"It tastes good, I need the caffeine, I need the ritual"
421lqd,"It tastes good, I need the caffeine"
KMPrWM,"It tastes good, I need the caffeine, It makes me go to the bathroom"
NA42jj,"It tastes good, I need the ritual"
5dlaPZ,"I need the ritual, It tastes good"
1rbQLl,"It tastes good, I need the ritual"
VZ9WWj,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
J2VE7o,"It tastes good, I need the ritual"
pL0prV,It tastes good
8dJ4kr,
8dJbO5,"It tastes good, I need the caffeine, I need the ritual"
BGLWAQ,
MArpbE,"It tastes good, I need the caffeine"
EPB7JB,"I need the ritual, I need the caffeine, It tastes good"
bl2QVo,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
1rbogO,"It tastes good, I need the ritual"
ZdGrXv,It tastes good
5dlP0b,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
yl0574,"It tastes good, I need the ritual"
7dJYrL,"It tastes good, I need the ritual"
pL0p0B,Other
NA41kO,"It tastes good, I need the caffeine"
RzZ9Md,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
EPBVEB,"It tastes good, It makes me go to the bathroom, I need the ritual, I need the caffeine"
LdE2P1,"It tastes good, I need the ritual"
1rbav4,"It tastes good, I need the ritual"
YZoAkW,
zK06rZ,"I need the ritual, It tastes good, I need the caffeine"
qbYlJg,"I need the caffeine, I need the ritual, It tastes good"
24b6lD,"I need the caffeine, It tastes good"
YZolB0,It tastes good
WAe71v,"It tastes good, I need the caffeine, I need the ritual"
5dlAod,It tastes good
J2V4BR,"It tastes good, I need the caffeine"
6d1Bx5,"It tastes good, I need the caffeine"
aBjMgv,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
LdE2B1,"It tastes good, I need the caffeine, I need the ritual"
GroPMQ,"It tastes good, I need the caffeine, I need the ritual"
8dJlOk,It tastes good
421be5,
yl0aKd,It tastes good
NA4Zep,
LdE2AJ,"It tastes good, I need the caffeine, I need the ritual"
ZdG7oB,"It tastes good, I need the caffeine, I need the ritual"
OAj2QY,"It tastes good, I need the caffeine, I need the ritual"
QAxZKY,"I need the caffeine, I need the ritual"
VZ9eEj,"It tastes good, I need the caffeine"
QAxZoX,"It tastes good, I need the caffeine, I need the ritual"
24bWa9,"It tastes good, I need the caffeine, I need the ritual"
RzZNGK,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom, Other"
kY0o0j,"It tastes good, I need the caffeine, I need the ritual"
EPBO42,"I need the caffeine, I need the ritual, It tastes good, It makes me go to the bathroom"
LdErgl,I need the ritual
NA4j2B,
dYZM4K,"It tastes good, I need the caffeine, I need the ritual"
4216Gr,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
OAj2P8,"It tastes good, I need the ritual"
g5Ql6l,"It tastes good, I need the caffeine"
1rbQAL,"It tastes good, I need the caffeine, It makes me go to the bathroom"
PA2xLe,"It tastes good, I need the caffeine"
zK09P8,"It tastes good, I need the caffeine, I need the ritual"
MArW1E,"It tastes good, I need the ritual, I need the caffeine"
J2VQK7,"It tastes good, I need the ritual"
KMPEj7,"It tastes good, I need the caffeine"
421MJ5,
zK09M0,"It tastes good, I need the caffeine"
kY0oQe,"I need the caffeine, It tastes good, It makes me go to the bathroom, I need the ritual"
J2VQqz,"It tastes good, I need the caffeine, I need the ritual"
OAj6lM,"It tastes good, I need the caffeine"
YZo1QW,"It tastes good, I need the caffeine, I need the ritual"
MArWYp,
ZdGM2V,"It tastes good, I need the ritual"
pL0QyP,"It tastes good, I need the caffeine, I need the ritual"
ZdGMlo,I need the caffeine
g5QEA4,"It tastes good, I need the ritual"
kY02eZ,"I need the caffeine, I need the ritual, It tastes good"
bl2oOL,"It tastes good, I need the caffeine"
xd0APy,I need the caffeine
EPB28o,"It tastes good, I need the caffeine, I need the ritual"
24bpOV,"It tastes good, I need the ritual, I need the caffeine, It makes me go to the bathroom"
EPB2bN,"It tastes good, I need the caffeine"
LdEeGp,"It tastes good, I need the ritual"
MArWLM,"It tastes good, I need the caffeine, It makes me go to the bathroom"
yl0QNX,"It tastes good, I need the ritual"
GroOb2,
rl0ek5,It tastes good
bl2oKe,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
NA4a8G,"It tastes good, Other"
7dJy1L,"It makes me go to the bathroom, Other"
oA0qlV,"It tastes good, I need the ritual"
xd05Ad,"It tastes good, I need the ritual"
pL0EGV,"It tastes good, I need the ritual"
PA27Bb,It tastes good
RzZNVQ,"I need the ritual, It tastes good, Other"
9d6k64,"It tastes good, I need the caffeine, I need the ritual"
QAxbe1,
xd0qov,I need the ritual
24bDag,"I need the caffeine, I need the ritual, It makes me go to the bathroom, It tastes good"
aBjRaE,"It tastes good, I need the caffeine, I need the ritual"
rl0eqL,It tastes good
PA27P0,"It tastes good, I need the ritual, It makes me go to the bathroom"
xd0ABE,"I need the ritual, It tastes good"
8dJXEo,It tastes good
ZdGML5,"I need the ritual, It tastes good"
5dlJgQ,"It tastes good, I need the ritual, I need the caffeine"
LdEejy,"I need the ritual, I need the caffeine, It makes me go to the bathroom"
EPB2YA,"I need the caffeine, It tastes good, I need the ritual, It makes me go to the bathroom"
6d1gzN,"It tastes good, I need the caffeine, I need the ritual"
KMP9bA,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
J2VQ54,It tastes good
lN0x46,"It tastes good, I need the caffeine, I need the ritual"
5dlJ7E,"It tastes good, I need the caffeine, It makes me go to the bathroom"
BGLrPN,"I need the caffeine, It tastes good, I need the ritual, It makes me go to the bathroom"
8dJ9NA,"It tastes good, I need the ritual, I need the caffeine, It makes me go to the bathroom"
8dJ9Kr,
vN0Re8,"It tastes good, It makes me go to the bathroom, I need the ritual, I need the caffeine"
421ZLr,
YZo1L5,"It makes me go to the bathroom, I need the caffeine, It tastes good"
LdE80y,
qbYyOg,
zK0VKg,"It tastes good, I need the caffeine, I need the ritual"
rl0XVo,It tastes good
PA2o5x,"It tastes good, I need the caffeine"
qbYyb5,"It tastes good, I need the caffeine, It makes me go to the bathroom, I need the ritual"
5dlNZb,Other
eBNbAx,"I need the caffeine, It tastes good, I need the ritual"
OAjR0a,"It tastes good, I need the caffeine, I need the ritual"
kY0LOR,
KMPXLX,It tastes good
kY0LAr,"It tastes good, I need the caffeine, I need the ritual"
jB0KLJ,"It tastes good, I need the caffeine, I need the ritual"
Al6kbz,"I need the ritual, It tastes good, I need the caffeine"
WAe4Mv,"It tastes good, I need the caffeine, It makes me go to the bathroom"
9d6eEV,"It tastes good, I need the ritual, I need the caffeine"
MAr0VX,
6d1qWP,"It tastes good, I need the caffeine"
BGLvAQ,"It tastes good, I need the caffeine"
eBNbyq,
YZo2x5,It tastes good
ZdGxvo,"It tastes good, I need the caffeine"
aBjWKB,It tastes good
24b2lj,"It tastes good, I need the caffeine, I need the ritual"
zK0Vo8,
8dJ9RO,"It tastes good, I need the ritual"
WAe4BP,
MAr0PY,"It tastes good, I need the ritual, I need the caffeine"
lN0pzW,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
NA4zdQ,"It tastes good, I need the caffeine, I need the ritual"
GroMYZ,It tastes good
jB0KJx,It tastes good
EPBpMN,It tastes good
24b2Vp,"It tastes good, I need the ritual"
1rbjEg,"It tastes good, I need the ritual"
g5QB6J,
6d1q4e,
9d6eg4,
jB0Kq9,"I need the caffeine, I need the ritual"
DVXL6E,
dYZ7yV,
zK0VO1,"It tastes good, I need the caffeine, I need the ritual"
g5QBpN,"It tastes good, I need the ritual, It makes me go to the bathroom"
9d6ey1,"It tastes good, I need the ritual"
RzZOqv,
vN0R6X,"It tastes good, I need the caffeine, I need the ritual"
oA0JJb,
EPBpo2,"It tastes good, I need the ritual"
bl2aG2,It tastes good
QAxGkp,"It tastes good, I need the ritual"
VZ9rRg,
ZdGxB5,It tastes good
xd0G5k,"It tastes good, I need the ritual"
J2Vy5K,
J2VyvX,"It tastes good, I need the ritual"
7dJQ9R,"It tastes good, I need the caffeine"
0EbXQy,
7dJQOz,It tastes good
8dJ9Xl,"It tastes good, I need the caffeine, I need the ritual"
rl0XKo,"I need the ritual, It tastes good"
WAe4vv,
OAjRqk,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
g5QBoJ,"It tastes good, I need the ritual"
zK0lMq,
RzZO7j,"It tastes good, I need the caffeine"
NA4kXG,
8dJ9vP,It tastes good
GroW6p,"It tastes good, I need the caffeine"
YZo2Av,It tastes good
1rbjQ4,"It tastes good, I need the ritual"
421Z6r,"It tastes good, Other"
PA2oG5,"It tastes good, I need the caffeine, I need the ritual"
OAjv1R,"It tastes good, I need the caffeine, I need the ritual"
lN0Q65,It tastes good
DVXQzb,"I need the ritual, It tastes good, I need the caffeine"
DVXLgN,"I need the caffeine, I need the ritual, It tastes good"
Al6kVz,"It tastes good, I need the ritual"
EPB9LA,"I need the caffeine, I need the ritual, It tastes good"
rl07A5,"It tastes good, I need the caffeine, I need the ritual"
5dlRvv,It tastes good
5dlRb6,"It tastes good, I need the ritual"
aBjWWX,"It tastes good, I need the caffeine, I need the ritual"
RzZp4P,"It tastes good, I need the caffeine, I need the ritual"
PA2KBx,"It tastes good, I need the caffeine, I need the ritual"
DVXQyq,
xd0KBy,
rl07PM,"I need the ritual, It tastes good"
rl07dX,"I need the caffeine, It tastes good"
5dlRpZ,"It tastes good, I need the caffeine, I need the ritual"
5dlReZ,It tastes good
xd0G4r,It tastes good
9d6VR5,It tastes good
eBN46E,"It tastes good, I need the ritual"
pL0a41,"It tastes good, I need the ritual"
rl07vR,"It tastes good, I need the ritual"
PA2K5d,"It tastes good, I need the caffeine, I need the ritual"
LdElkp,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
xd0KYG,"It tastes good, I need the caffeine, I need the ritual"
zK0lA1,"It tastes good, I need the caffeine"
VZ9gJa,"It tastes good, I need the caffeine"
pL0a6b,"It tastes good, I need the caffeine, I need the ritual"
DVXQWR,It tastes good
LdEljG,"It tastes good, I need the caffeine"
xd0KbG,It tastes good
DVXQrl,
vN0ojg,
9d6Vk4,"I need the caffeine, It tastes good"
pL0apZ,"It tastes good, I need the caffeine, I need the ritual"
rl077p,"It tastes good, I need the caffeine"
WAeyxR,It tastes good
BGLM4e,
GroWMQ,"I need the caffeine, It tastes good"
aBjVYE,"I need the caffeine, I need the ritual"
KMPbbz,"It tastes good, It makes me go to the bathroom, I need the caffeine, I need the ritual"
dYZr5V,"It tastes good, I need the ritual"
421e7X,
yl0L7g,"It tastes good, I need the caffeine"
1rbq9p,
eBNkMk,It tastes good
YZo82z,"I need the ritual, It tastes good, I need the caffeine"
YZoN0J,"I need the ritual, It tastes good, I need the caffeine"
0EbX29,"It tastes good, I need the ritual, I need the caffeine"
24bQXD,"I need the ritual, It tastes good, I need the caffeine"
bl2bV6,"I need the caffeine, It tastes good"
7dJ62P,"It tastes good, I need the caffeine, I need the ritual"
RzZE4J,
DVXgkZ,"It tastes good, I need the caffeine"
PA2VO5,"It tastes good, I need the caffeine, I need the ritual"
24bQeL,"It tastes good, I need the ritual"
YZo8eB,It tastes good
6d1adB,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
J2V52d,"It tastes good, I need the caffeine"
XeRXyj,"It tastes good, I need the caffeine"
421eNB,"I need the ritual, I need the caffeine"
VZ92Pg,"It tastes good, I need the ritual, I need the caffeine"
yl0Vvp,"It tastes good, I need the caffeine, It makes me go to the bathroom"
J2V5bo,
QAxPXX,"It tastes good, I need the caffeine, I need the ritual"
dYZBzr,"It tastes good, I need the caffeine, I need the ritual"
aBj7lZ,It tastes good
dYZBeq,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
PA2VP1,It tastes good
qbY0XG,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
7dJ6OZ,It tastes good
rl0zbN,"It tastes good, I need the ritual, I need the caffeine"
jB01jR,"It tastes good, I need the caffeine"
8dJ7Bx,It tastes good
bl2bP2,"It tastes good, I need the caffeine"
zK0PpE,
YZoL0N,
xd0erk,
WAev9L,It tastes good
OAjWlM,It tastes good
yl0W28,
421gB5,"It tastes good, I need the caffeine, I need the ritual"
XeRKeY,
6d1XeN,
NA4epN,"It tastes good, I need the ritual"
jB0OZ1,"It tastes good, I need the caffeine"
RzZ70j,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
dYZ5bD,"It tastes good, I need the ritual"
LdERNp,"It tastes good, I need the caffeine"
aBj8rq,
vN0QGX,"It tastes good, I need the ritual"
PA2VKd,"It tastes good, I need the ritual, It makes me go to the bathroom"
421g1O,
VZ9k9a,"It tastes good, I need the caffeine"
6d1XRP,"I need the caffeine, It tastes good"
ZdGpev,"It tastes good, I need the ritual"
g5QRJ1,"It tastes good, I need the caffeine, I need the ritual"
0EbpD0,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
421ga5,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
0EbpkQ,"It tastes good, I need the caffeine, It makes me go to the bathroom, I need the ritual"
EPB4JX,"It tastes good, I need the ritual, I need the caffeine"
KMPqxg,"It tastes good, I need the ritual"
VZ92pM,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
QAx6zA,"It tastes good, I need the caffeine, I need the ritual"
ZdGpJo,"It tastes good, I need the caffeine"
24bMRg,"It tastes good, I need the ritual, I need the caffeine"
EPB4Pr,"It tastes good, I need the ritual, It makes me go to the bathroom, I need the caffeine"
yl0Wkd,It tastes good
dYZ5VV,"It tastes good, I need the caffeine, It makes me go to the bathroom"
7dJ852,It tastes good
VZ9ky6,It tastes good
